id_tempo,id_secretaria,id_funcao,id_favorecido,valor_pago,populacao
699,4,6,1870,160.55,30568.0
699,4,6,1870,46.55,30568.0
699,4,6,1112,6182.62,30568.0
699,4,6,2564,362.52,30568.0
699,4,6,3370,1119.5,30568.0
699,4,6,595,206.32,30568.0
699,4,6,996,37.95,30568.0
699,4,6,2378,1212.0,30568.0
699,4,6,608,535.8,30568.0
699,4,6,2274,2712.0,30568.0
699,4,6,594,70.82,30568.0
699,4,6,1834,1093.0,30568.0
699,4,6,1927,5712.0,30568.0
699,4,6,1460,1362.4,30568.0
699,4,6,2825,1088.45,30568.0
699,4,6,2825,1048.19,30568.0
699,4,6,1112,172.45,30568.0
699,4,6,1834,694.5,30568.0
699,4,6,1383,1775.0,30568.0
699,4,6,1460,23203.4,30568.0
699,4,6,480,16255.65,30568.0
699,4,6,2600,1196.16,30568.0
699,4,6,1927,12375.0,30568.0
699,4,6,1530,80362.85,30568.0
699,4,6,594,27.0,30568.0
699,4,6,2589,2474.28,30568.0
699,4,6,1112,158.41,30568.0
699,4,6,1112,10157.3,30568.0
699,4,6,665,946.0,30568.0
699,4,6,1460,8739.6,30568.0
699,4,6,594,72.0,30568.0
699,4,6,594,111.12,30568.0
699,4,6,2748,8000.0,30568.0
699,4,6,1874,1378.4,30568.0
699,4,6,2825,604.14,30568.0
699,4,6,2825,712.49,30568.0
699,4,6,1955,120.0,30568.0
699,4,6,2984,457.0,30568.0
699,4,6,2835,75042.04,30568.0
699,4,6,1522,31976.15,30568.0
702,4,6,950,3410.0,30568.0
702,4,6,950,2016.0,30568.0
702,4,6,950,1023.0,30568.0
705,4,6,418,2892.0,30568.0
705,4,6,1245,7280.0,30568.0
705,4,6,205,1200.0,30568.0
705,4,6,2715,2930.0,30568.0
705,4,6,1460,2175.6,30568.0
705,4,6,1460,149.0,30568.0
705,4,6,3350,50.0,30568.0
705,4,6,2600,163.59,30568.0
705,4,6,3163,1198.0,30568.0
705,4,6,541,523.3,30568.0
705,4,6,541,1276.93,30568.0
705,4,6,541,24906.07,30568.0
705,4,6,2053,3068.16,30568.0
705,4,6,2053,977.28,30568.0
705,4,6,112,3108.48,30568.0
705,4,6,112,936.96,30568.0
705,4,6,960,2960.64,30568.0
705,4,6,960,1084.8,30568.0
705,4,6,554,1942.11,30568.0
705,4,6,554,3481.3,30568.0
705,4,6,1829,3054.27,30568.0
705,4,6,1829,896.64,30568.0
705,4,6,180,200.0,30568.0
705,4,6,541,49850.13,30568.0
705,4,6,541,3698.11,30568.0
705,4,6,541,59886.32,30568.0
705,4,6,541,40925.83,30568.0
705,4,6,541,85000.0,30568.0
705,3,8,84,2412.99,30568.0
705,4,6,1870,2911.79,30568.0
705,4,6,1870,355.3,30568.0
705,4,6,1870,2210.08,30568.0
705,4,6,1870,2245.87,30568.0
705,4,6,1870,80.27,30568.0
705,4,6,1870,93.1,30568.0
705,4,6,1870,1158.47,30568.0
705,4,6,360,8525.55,30568.0
705,4,6,1257,4268.0,30568.0
705,4,6,1257,5634.7,30568.0
705,4,6,1257,4268.0,30568.0
705,4,6,1257,6728.0,30568.0
708,2,4,352,350.0,30568.0
709,2,4,1868,300.0,30568.0
709,2,4,196,300.0,30568.0
709,2,4,1749,300.0,30568.0
709,2,4,1861,180.0,30568.0
710,2,4,2891,400.0,30568.0
710,2,4,2677,390.0,30568.0
710,2,4,1656,350.0,30568.0
710,2,4,2587,222.82,30568.0
710,2,4,2587,138.09,30568.0
710,2,4,360,156.1,30568.0
710,2,4,360,7.56,30568.0
710,2,4,1112,177.74,30568.0
710,2,4,594,127.5,30568.0
710,2,4,1112,434.11,30568.0
707,4,6,849,424.01,30568.0
708,4,6,849,8120.6,30568.0
708,4,6,849,1716.25,30568.0
708,4,6,1617,50.0,30568.0
708,4,6,2999,50.0,30568.0
708,4,6,2587,1838.2,30568.0
708,4,6,2587,3734.85,30568.0
708,4,6,124,1500.0,30568.0
708,4,6,180,200.0,30568.0
708,4,6,2741,250.0,30568.0
708,4,6,2741,150.0,30568.0
708,4,6,2741,50.0,30568.0
708,4,6,516,50.0,30568.0
708,4,6,516,100.0,30568.0
708,4,6,516,50.0,30568.0
708,4,6,516,150.0,30568.0
708,4,6,516,100.0,30568.0
708,4,6,3196,2346.0,30568.0
710,4,6,2398,50.0,30568.0
710,4,6,2741,300.0,30568.0
711,4,6,1834,1764.0,30568.0
711,4,6,1834,1764.0,30568.0
711,4,6,180,50.0,30568.0
711,4,6,180,250.0,30568.0
711,4,6,180,200.0,30568.0
711,4,6,2741,200.0,30568.0
711,4,6,2741,200.0,30568.0
711,4,6,1624,150.0,30568.0
711,4,6,1112,8403.87,30568.0
711,4,6,360,9901.1,30568.0
711,4,6,2587,4899.96,30568.0
711,4,6,2587,1288.6,30568.0
711,4,6,516,100.0,30568.0
699,5,11,1112,118897.64,30568.0
701,5,15,318,6000.0,30568.0
701,5,15,318,44.78,30568.0
701,5,15,2515,22500.0,30568.0
701,5,20,3047,2000.0,30568.0
711,2,4,2920,2019.46,30568.0
711,2,4,2920,2028.82,30568.0
711,2,4,2920,16409.67,30568.0
711,2,4,2920,4916.6,30568.0
711,2,4,2920,4916.6,30568.0
711,2,4,2920,6058.38,30568.0
702,5,2,2317,5.34,30568.0
702,5,20,2772,6200.0,30568.0
703,5,2,2317,8081.71,30568.0
703,5,2,2317,5.32,30568.0
703,5,21,1530,35454.51,30568.0
703,5,11,2827,14725.0,30568.0
703,5,11,2593,775.0,30568.0
705,5,15,3098,1352.0,30568.0
705,5,15,3098,1857.34,30568.0
705,5,11,718,7343.47,30568.0
705,5,11,1530,451.28,30568.0
705,5,11,2593,410.25,30568.0
710,5,20,997,5000.0,30568.0
710,5,20,2600,1305.0,30568.0
710,5,20,510,625.0,30568.0
711,4,6,1117,3180.36,30568.0
712,4,6,2741,300.0,30568.0
714,4,6,2825,4904.21,30568.0
714,4,6,2825,4253.5,30568.0
714,4,6,1815,11115.0,30568.0
714,4,6,1815,2330.0,30568.0
714,4,6,2311,5596.9,30568.0
714,4,6,1874,70.0,30568.0
714,4,6,3315,155.8,30568.0
714,4,6,491,22.0,30568.0
714,4,6,2600,6493.44,30568.0
714,4,6,2600,1422.08,30568.0
714,4,6,1112,63.3,30568.0
714,4,6,907,290.0,30568.0
714,4,6,907,68.5,30568.0
714,4,6,907,343.45,30568.0
714,4,6,2155,242.55,30568.0
714,4,6,2748,8000.0,30568.0
714,4,6,516,50.0,30568.0
714,4,6,2741,800.0,30568.0
714,4,6,1870,3641.14,30568.0
714,4,6,621,145.88,30568.0
714,4,6,1112,90.54,30568.0
714,4,6,1190,962.38,30568.0
714,4,6,44,4214.0,30568.0
714,4,6,3315,77.9,30568.0
714,4,6,1384,3725.0,30568.0
714,4,6,1259,233.95,30568.0
714,4,6,3107,108.21,30568.0
714,4,6,3107,94.04,30568.0
714,4,6,1112,8101.16,30568.0
714,4,6,935,18028.0,30568.0
715,2,4,272,22203.0,30568.0
714,4,6,1460,119.4,30568.0
714,4,6,1460,679.0,30568.0
714,4,6,1460,21620.0,30568.0
714,4,6,871,4536.0,30568.0
714,4,6,621,56.45,30568.0
714,4,6,595,43.16,30568.0
714,4,6,491,183.05,30568.0
714,4,6,491,41.4,30568.0
714,4,6,491,111.57,30568.0
714,4,6,3315,311.6,30568.0
714,4,6,621,308.4,30568.0
714,4,6,621,433.42,30568.0
714,4,6,3315,155.8,30568.0
714,4,6,874,22011.7,30568.0
714,4,6,1460,1369.62,30568.0
714,4,6,1460,10919.51,30568.0
714,4,6,2378,757.5,30568.0
714,4,6,666,2891.44,30568.0
714,4,6,3181,1166.2,30568.0
714,4,6,2272,1077.1,30568.0
714,4,6,2272,695.9,30568.0
714,4,6,2984,1115.2,30568.0
714,4,6,2984,1609.31,30568.0
714,4,6,1199,1790.31,30568.0
714,4,6,1199,125.52,30568.0
714,4,6,554,2130.32,30568.0
714,4,6,554,3591.55,30568.0
714,4,6,1455,772.6,30568.0
714,4,6,1455,5946.6,30568.0
714,4,6,1287,15487.36,30568.0
714,4,6,1287,1404.29,30568.0
714,4,6,1287,4569.25,30568.0
714,4,6,1287,1108.42,30568.0
714,4,6,1287,2316.54,30568.0
714,4,6,1287,1565.21,30568.0
710,5,20,3330,1250.0,30568.0
714,4,6,1287,4051.52,30568.0
714,4,6,1287,3249.59,30568.0
714,4,6,1287,11585.31,30568.0
714,4,6,1287,7182.76,30568.0
714,4,6,1287,15780.52,30568.0
714,4,6,1287,38635.83,30568.0
714,4,6,1287,1053.22,30568.0
714,4,6,1287,1053.22,30568.0
714,4,6,1287,1743.32,30568.0
710,5,2,2317,1391.49,30568.0
714,4,6,1287,1053.22,30568.0
714,4,6,1287,4222.83,30568.0
714,4,6,1287,43197.66,30568.0
714,4,6,1287,4192.11,30568.0
710,5,2,2317,0.59,30568.0
715,2,4,378,9.7,30568.0
715,2,4,378,9.7,30568.0
711,5,20,404,1250.0,30568.0
712,5,2,2317,253.05,30568.0
712,5,2,2317,2308.83,30568.0
714,4,6,1287,3748.5,30568.0
714,4,6,1287,4711.79,30568.0
714,4,6,1287,12945.22,30568.0
714,4,6,1287,3015.69,30568.0
714,4,6,1287,3066.68,30568.0
715,5,20,2136,1170.0,30568.0
711,3,8,360,1289.0,30568.0
703,2,4,1732,300.0,30568.0
711,3,8,360,737.34,30568.0
711,3,8,2587,1128.1,30568.0
711,3,8,849,724.65,30568.0
714,4,6,1287,4222.83,30568.0
714,4,6,1287,21430.46,30568.0
714,4,6,1287,9408.54,30568.0
711,3,8,1522,1958.46,30568.0
714,4,6,1287,19485.73,30568.0
714,4,6,1287,2270.59,30568.0
714,4,6,1287,8627.81,30568.0
714,4,6,1287,1066.52,30568.0
714,4,6,1287,4629.18,30568.0
714,4,6,1287,6639.5,30568.0
715,5,2,2317,6112.44,30568.0
715,5,2,2317,75.86,30568.0
713,3,8,2940,12765.89,30568.0
713,3,8,2938,9615.33,30568.0
714,4,6,1287,2735.86,30568.0
714,3,8,1908,143899.98,30568.0
714,4,6,1287,639.84,30568.0
714,4,6,1287,1833.35,30568.0
714,4,6,1287,20559.49,30568.0
714,4,6,1287,1755.36,30568.0
714,4,6,1287,2171.16,30568.0
714,4,6,1287,2151.12,30568.0
714,4,6,1287,4395.52,30568.0
714,4,6,1287,18979.69,30568.0
714,4,6,1287,1053.22,30568.0
714,4,6,1287,7191.44,30568.0
714,4,6,1287,11595.51,30568.0
714,4,6,1287,4222.83,30568.0
714,4,6,1287,1569.69,30568.0
714,4,6,1287,2018.01,30568.0
714,4,6,1287,18048.51,30568.0
714,4,6,1287,24449.57,30568.0
714,4,6,1287,9527.07,30568.0
714,4,6,1287,1411.4,30568.0
714,4,6,1287,1053.22,30568.0
714,4,6,1287,3587.3,30568.0
714,4,6,1287,877.68,30568.0
714,4,6,1287,13633.78,30568.0
714,4,6,1287,3017.43,30568.0
714,4,6,1287,5102.65,30568.0
714,4,6,1287,3865.8,30568.0
714,4,6,1287,17408.57,30568.0
714,4,6,1287,18008.66,30568.0
714,4,6,1287,31298.74,30568.0
714,4,6,1287,70140.82,30568.0
715,4,6,849,515.04,30568.0
716,3,8,3174,1823.82,30568.0
702,2,4,360,256.2,30568.0
702,2,4,360,298.9,30568.0
710,2,4,360,147.18,30568.0
710,2,4,360,147.4,30568.0
703,2,4,2175,400.0,30568.0
715,5,2,2317,27848.24,30568.0
715,5,21,2897,27070.69,30568.0
715,5,21,1522,4087.35,30568.0
715,5,21,1522,84535.16,30568.0
715,5,21,1522,4524.87,30568.0
715,5,11,768,34781.25,30568.0
715,5,11,768,20242.69,30568.0
715,5,11,2593,626.06,30568.0
715,5,11,2917,3251.42,30568.0
715,5,11,2917,8327.91,30568.0
715,5,19,2957,3525.87,30568.0
715,5,11,2959,672.46,30568.0
715,5,19,2957,112126.98,30568.0
715,5,11,2959,15151.89,30568.0
715,5,11,2959,1752.76,30568.0
715,5,19,2957,8039.03,30568.0
715,5,11,2958,4832.04,30568.0
715,5,11,2917,285.4,30568.0
715,5,21,2608,1098.65,30568.0
715,5,21,2608,1649.38,30568.0
715,5,11,768,29036.25,30568.0
715,5,11,768,16899.1,30568.0
715,5,11,2593,522.65,30568.0
715,5,21,1530,4225.68,30568.0
708,2,4,2438,300.0,30568.0
716,4,6,378,1047.8,30568.0
716,4,6,384,202.2,30568.0
718,2,5,1530,1956.63,30568.0
717,2,5,1530,477.62,30568.0
717,2,5,1530,601.95,30568.0
717,2,5,1530,1350.44,30568.0
717,2,5,1530,477.62,30568.0
717,2,5,1530,200.65,30568.0
717,2,5,1530,200.65,30568.0
718,5,22,1530,4359.71,30568.0
718,5,22,1530,1803.87,30568.0
718,5,22,1530,330.48,30568.0
718,5,22,1530,120.17,30568.0
718,5,22,1530,4481.04,30568.0
718,5,22,1530,1753.67,30568.0
718,5,22,1530,12868.31,30568.0
718,5,22,1530,5265.56,30568.0
718,5,22,479,3219.79,30568.0
718,5,22,479,2098.76,30568.0
719,5,22,1522,2017.42,30568.0
719,5,22,1522,2080.84,30568.0
719,5,22,1522,6679.49,30568.0
717,3,9,2593,31.71,30568.0
718,3,9,53,118.47,30568.0
722,3,9,1522,47475.6,30568.0
722,3,9,1522,15862.75,30568.0
722,3,9,1522,1307.73,30568.0
722,3,9,2593,1803.87,30568.0
722,3,9,2593,120.17,30568.0
722,3,9,2593,542.99,30568.0
722,3,9,1522,15560.28,30568.0
724,2,5,2593,255.0,30568.0
718,5,22,1530,12007.89,30568.0
719,5,22,1522,49091.28,30568.0
726,2,5,2593,56.5,30568.0
730,3,9,2593,384.31,30568.0
718,5,22,479,350.0,30568.0
731,2,5,2593,15.3,30568.0
732,2,5,2593,19.9,30568.0
718,4,7,2593,19.85,30568.0
735,5,22,2915,155.99,30568.0
735,5,22,2959,31.71,30568.0
735,5,22,2957,95.13,30568.0
735,5,22,2916,31.71,30568.0
735,5,22,2950,31.71,30568.0
735,5,22,2915,348.81,30568.0
735,5,22,2915,286.2,30568.0
735,5,22,2951,31.71,30568.0
735,5,22,2954,63.42,30568.0
735,5,22,2916,31.71,30568.0
735,5,22,2950,31.71,30568.0
735,5,22,2961,31.71,30568.0
727,5,22,378,273.97,30568.0
720,4,7,2593,36.0,30568.0
722,4,7,1530,27654.73,30568.0
722,4,7,1522,32766.65,30568.0
722,4,7,2593,82.56,30568.0
722,4,7,2593,86.0,30568.0
722,4,7,2593,10.27,30568.0
722,4,7,2593,77.01,30568.0
722,4,7,2593,80.41,30568.0
727,4,7,2593,115.17,30568.0
727,4,7,2593,61.92,30568.0
727,4,7,2593,82.56,30568.0
733,2,5,2920,335.07,30568.0
733,2,5,2920,63.42,30568.0
733,2,5,2920,63.42,30568.0
733,2,5,2920,63.42,30568.0
733,2,5,2593,414.13,30568.0
733,2,5,301,39.95,30568.0
733,2,5,301,757.5,30568.0
733,2,5,384,1436.38,30568.0
733,2,5,479,476.2,30568.0
733,2,5,366,360.0,30568.0
733,2,5,3016,59.0,30568.0
733,2,5,53,1414.87,30568.0
718,2,5,1522,2080.84,30568.0
735,5,22,2593,7451.66,30568.0
735,5,22,2593,477.0,30568.0
735,5,22,2593,381.6,30568.0
735,5,22,2593,152.64,30568.0
735,3,9,2593,95.13,30568.0
735,3,9,2593,190.8,30568.0
735,3,9,2593,31.71,30568.0
735,3,9,2593,286.2,30568.0
735,3,9,2593,243.27,30568.0
736,5,22,301,1251.5,30568.0
736,5,22,301,17055.0,30568.0
736,5,22,697,197.28,30568.0
736,5,22,479,7573.39,30568.0
736,5,22,380,1607.0,30568.0
736,5,22,378,970.28,30568.0
736,5,22,697,152.57,30568.0
736,5,22,2335,44.87,30568.0
736,5,22,1530,12931.22,30568.0
736,5,22,1530,11886.34,30568.0
736,5,22,1530,5317.29,30568.0
733,4,7,2593,24.0,30568.0
733,4,7,2593,53.0,30568.0
736,5,22,479,3326.81,30568.0
733,4,7,2593,82.56,30568.0
733,4,7,2593,75.68,30568.0
733,4,7,2593,62.78,30568.0
734,4,7,2593,20089.11,30568.0
734,4,7,2593,19227.24,30568.0
735,4,7,1287,1785.6,30568.0
735,4,7,1287,126.84,30568.0
735,4,7,1287,475.65,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,63.42,30568.0
735,4,7,1287,63.42,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,112.04,30568.0
735,4,7,1287,63.42,30568.0
735,4,7,1287,1329.58,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,63.42,30568.0
735,4,7,1287,63.42,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,570.78,30568.0
735,4,7,1287,2028.0,30568.0
735,4,7,1287,31.71,30568.0
735,4,7,1287,63.42,30568.0
736,3,9,1530,1753.67,30568.0
723,5,2,550,591.0,30568.0
723,5,17,3157,553.5,30568.0
729,5,1,608,12429.0,30568.0
729,5,15,608,16572.0,30568.0
726,5,11,2658,6663.7,30568.0
726,5,11,1530,396.22,30568.0
726,5,11,2593,144.08,30568.0
726,5,11,2658,6663.7,30568.0
726,5,11,1530,396.22,30568.0
726,5,11,2593,144.08,30568.0
736,5,20,1082,1294.1,30568.0
736,5,20,1530,79.53,30568.0
736,5,20,2593,72.3,30568.0
736,5,20,1082,67134.93,30568.0
736,5,20,1530,4125.61,30568.0
736,5,20,2593,3750.55,30568.0
736,5,20,687,12450.64,30568.0
736,5,20,1530,746.6,30568.0
736,5,20,2593,378.77,30568.0
722,4,6,3157,553.5,30568.0
717,2,4,583,2082.0,30568.0
717,2,4,1104,1850.55,30568.0
717,2,4,2012,778.87,30568.0
718,2,4,1530,4140.69,30568.0
718,2,4,1530,8727.62,30568.0
718,2,4,1112,468.39,30568.0
718,2,4,2825,50.36,30568.0
717,2,4,2593,178.36,30568.0
718,2,4,2825,100.7,30568.0
718,2,4,608,999.0,30568.0
718,2,4,608,1186.0,30568.0
718,2,4,1501,50.0,30568.0
718,2,4,2148,50.0,30568.0
718,2,4,2026,50.0,30568.0
718,2,4,2741,50.0,30568.0
722,2,4,3315,233.7,30568.0
722,2,4,2900,4260.59,30568.0
722,2,4,1834,300.0,30568.0
722,2,4,272,7000.0,30568.0
722,2,4,325,3000.0,30568.0
722,2,4,41,2550.0,30568.0
726,2,4,2127,50.0,30568.0
726,2,4,2026,50.0,30568.0
726,2,4,2148,50.0,30568.0
726,2,4,1813,21.46,30568.0
726,2,4,1109,350.0,30568.0
726,2,4,2794,14.47,30568.0
726,2,4,1105,40.5,30568.0
726,2,4,2848,24.09,30568.0
726,2,4,1995,13.74,30568.0
726,2,4,1168,16.64,30568.0
726,2,4,1112,513.69,30568.0
726,2,4,950,2975.0,30568.0
731,2,4,3000,749.7,30568.0
731,2,4,3000,3392.0,30568.0
732,2,4,2066,1514.0,30568.0
731,2,4,1112,128.2,30568.0
733,2,4,2920,13770.45,30568.0
733,2,4,2920,445.2,30568.0
733,2,4,2920,13082.22,30568.0
733,2,4,2920,292.56,30568.0
733,2,4,2920,5672.1,30568.0
733,2,4,2920,1107.92,30568.0
736,2,4,849,156.18,30568.0
736,2,4,2127,150.0,30568.0
736,2,4,3007,54.0,30568.0
736,2,4,1864,54.0,30568.0
736,2,4,495,42.03,30568.0
718,2,4,1522,8696.91,30568.0
736,2,4,384,58.2,30568.0
718,2,4,2920,104.9,30568.0
736,2,4,378,17.4,30568.0
718,5,2,1834,1800.0,30568.0
718,5,2,2373,3189.38,30568.0
718,5,2,187,1491.84,30568.0
718,5,2,1834,185.2,30568.0
718,5,15,1834,94.5,30568.0
718,5,1,1834,179.8,30568.0
718,5,17,1834,94.5,30568.0
718,5,2,1896,320.94,30568.0
718,5,2,3333,332.73,30568.0
718,5,2,2189,3481.46,30568.0
718,5,2,2238,3326.22,30568.0
718,5,1,1834,300.0,30568.0
718,5,2,1112,28360.41,30568.0
718,5,2,2915,1818.78,30568.0
718,5,11,1932,138901.87,30568.0
718,5,11,1530,8488.45,30568.0
718,5,11,2593,4630.06,30568.0
718,5,2,479,189.56,30568.0
718,5,2,1530,28960.07,30568.0
718,5,2,3302,1772.6,30568.0
719,5,2,1112,265.78,30568.0
719,5,2,1522,48583.92,30568.0
720,5,17,1834,300.0,30568.0
720,5,17,1834,300.0,30568.0
720,5,15,1834,300.0,30568.0
720,5,1,1834,300.0,30568.0
720,5,1,1834,300.0,30568.0
720,5,1,1834,300.0,30568.0
720,5,2,1834,300.0,30568.0
720,5,2,1834,1800.0,30568.0
720,5,17,1834,300.0,30568.0
722,5,17,360,401.39,30568.0
722,5,17,360,697.53,30568.0
722,5,2,360,134.1,30568.0
722,5,11,360,1075.0,30568.0
722,5,11,360,2178.26,30568.0
722,5,15,360,1144.57,30568.0
722,5,2,360,133.8,30568.0
722,5,15,2587,718.68,30568.0
722,5,11,2587,3292.07,30568.0
722,5,11,2587,1570.75,30568.0
722,5,11,2587,4472.26,30568.0
722,5,17,2587,389.0,30568.0
722,5,15,2587,795.31,30568.0
722,5,17,2587,14976.88,30568.0
722,5,17,2587,1322.93,30568.0
722,5,17,3163,3042.5,30568.0
722,5,2,2622,2000.0,30568.0
722,5,2,843,13218.34,30568.0
722,5,2,702,1127.0,30568.0
723,5,2,3260,6640.61,30568.0
723,5,15,2564,984.94,30568.0
723,5,2,2564,6.2,30568.0
723,5,17,1611,305.0,30568.0
723,5,11,3315,2337.0,30568.0
723,5,2,3315,389.5,30568.0
723,5,17,3315,779.0,30568.0
723,5,15,621,178.93,30568.0
723,5,17,491,168.3,30568.0
723,5,15,491,61.56,30568.0
723,5,2,491,17.25,30568.0
723,5,2,491,57.8,30568.0
723,5,15,491,60.45,30568.0
723,5,17,1538,377.5,30568.0
724,5,2,3227,100.0,30568.0
724,5,2,2772,50.0,30568.0
724,5,11,2600,990.0,30568.0
724,5,17,1721,50.0,30568.0
724,5,2,1715,50.0,30568.0
724,5,2,1259,122.3,30568.0
724,5,2,1259,51.36,30568.0
724,5,1,2010,573.34,30568.0
724,5,11,2600,2060.8,30568.0
724,5,2,2745,50.0,30568.0
724,5,2,2745,25.0,30568.0
724,5,11,357,8520.0,30568.0
724,5,2,595,68.0,30568.0
724,5,15,595,24.32,30568.0
724,5,17,595,85.65,30568.0
724,5,17,2600,377.76,30568.0
724,5,2,2600,1409.45,30568.0
724,5,2,2046,16.51,30568.0
724,5,2,2317,289.38,30568.0
724,5,2,2317,241.63,30568.0
724,5,2,261,50.0,30568.0
724,5,2,1466,200.5,30568.0
724,5,2,3010,50.0,30568.0
724,5,2,3191,50.0,30568.0
724,5,2,3191,50.0,30568.0
724,5,17,422,2510.07,30568.0
724,5,17,422,1320.0,30568.0
726,5,15,1527,65.45,30568.0
726,5,2,84,114.5,30568.0
726,5,2,1063,129.97,30568.0
726,5,2,1715,50.0,30568.0
726,5,2,1818,221.36,30568.0
726,5,2,950,16725.0,30568.0
726,5,2,2825,3391.43,30568.0
726,5,2,1714,50.0,30568.0
726,5,2,2670,1377.91,30568.0
726,5,2,1341,4470.35,30568.0
726,5,17,2748,1056.0,30568.0
727,5,2,2123,153.71,30568.0
727,5,2,3302,1778.08,30568.0
727,5,2,3107,4949.36,30568.0
727,5,17,470,355.49,30568.0
727,5,2,3010,51.99,30568.0
727,5,2,2437,150.0,30568.0
727,5,2,1523,281.03,30568.0
727,5,2,2437,578.99,30568.0
727,5,2,1523,117.1,30568.0
727,5,2,2437,1389.53,30568.0
727,5,1,3174,56.68,30568.0
727,5,2,33,2098.21,30568.0
727,5,2,2593,83.79,30568.0
727,5,2,1810,160.52,30568.0
727,5,2,1112,193.46,30568.0
729,5,17,2120,1240.0,30568.0
729,5,15,2587,125.49,30568.0
729,5,17,2587,171.69,30568.0
729,5,11,2587,5763.22,30568.0
729,5,11,2587,2260.99,30568.0
729,5,11,2587,3438.42,30568.0
729,5,17,2587,391.1,30568.0
729,5,17,360,1469.72,30568.0
729,5,2,360,867.18,30568.0
729,5,2,360,877.78,30568.0
729,5,11,360,2738.95,30568.0
729,5,15,360,579.92,30568.0
729,5,11,360,354.09,30568.0
729,5,2,2825,193.18,30568.0
729,5,2,2825,102.67,30568.0
729,5,2,2373,4556.25,30568.0
729,5,2,3302,1111.2,30568.0
729,5,2,3302,1381.2,30568.0
729,5,2,33,11346.88,30568.0
729,5,2,33,453.12,30568.0
730,5,2,2772,350.0,30568.0
730,5,2,2006,350.0,30568.0
730,5,2,802,350.0,30568.0
730,5,11,2289,2580.0,30568.0
730,5,2,2745,50.0,30568.0
730,5,2,2839,50.0,30568.0
730,5,2,1715,50.0,30568.0
730,5,2,1600,50.0,30568.0
730,5,2,261,50.0,30568.0
730,5,2,2228,100.0,30568.0
730,5,2,2766,50.0,30568.0
730,5,11,2744,50.0,30568.0
730,5,11,1812,50.0,30568.0
730,5,2,753,82.94,30568.0
732,5,2,3191,350.0,30568.0
732,5,2,1041,350.0,30568.0
732,5,2,460,2062.7,30568.0
732,5,15,2745,350.0,30568.0
732,5,2,1524,566.96,30568.0
732,5,2,1524,578.7,30568.0
732,5,11,1812,2469.45,30568.0
732,5,11,1812,1425.3,30568.0
732,5,11,1812,1002.27,30568.0
732,5,11,1812,173.09,30568.0
732,5,2,1524,228.61,30568.0
734,5,2,1117,11535.6,30568.0
734,5,2,2593,464.4,30568.0
735,5,15,1527,949.56,30568.0
735,5,15,1527,948.94,30568.0
735,5,15,1527,839.9,30568.0
735,5,15,1527,948.94,30568.0
735,5,15,1527,949.56,30568.0
735,5,15,1527,948.94,30568.0
735,5,2,2751,7971.22,30568.0
735,5,2,2751,228.78,30568.0
735,5,11,1524,303.87,30568.0
735,5,11,1524,123.88,30568.0
735,5,11,1524,310.16,30568.0
735,5,1,2610,746.72,30568.0
735,5,1,2608,4617.68,30568.0
735,5,1,2608,17322.05,30568.0
735,5,17,2916,5449.66,30568.0
735,5,17,2918,3960.36,30568.0
735,5,17,2918,1581.83,30568.0
735,5,17,2916,524.99,30568.0
735,5,17,2916,2048.04,30568.0
735,5,17,2918,13050.84,30568.0
735,5,17,2916,10137.17,30568.0
735,5,17,2916,9990.72,30568.0
735,5,11,2954,2679.23,30568.0
735,5,11,2954,6606.68,30568.0
735,5,11,2954,3212.99,30568.0
735,5,11,2955,2869.33,30568.0
735,5,11,2954,1205.7,30568.0
735,5,11,2955,37831.44,30568.0
735,5,11,2954,21061.96,30568.0
735,5,2,2960,6141.3,30568.0
735,5,2,2960,877.68,30568.0
735,5,2,2960,12995.35,30568.0
735,5,2,2960,971.48,30568.0
735,5,2,2961,877.68,30568.0
735,5,2,2961,3525.51,30568.0
735,5,2,2960,623.27,30568.0
735,5,2,2960,79.25,30568.0
735,5,15,2950,3320.97,30568.0
735,5,15,2950,1421.94,30568.0
735,5,15,2950,648.07,30568.0
735,5,15,2950,12639.87,30568.0
735,5,2,1299,14403.33,30568.0
735,5,2,1299,11175.25,30568.0
735,5,2,739,1180.26,30568.0
735,5,2,739,5627.24,30568.0
735,5,2,2915,2478.83,30568.0
735,5,2,2915,292.56,30568.0
735,5,2,2915,40854.64,30568.0
735,5,2,2915,50500.25,30568.0
735,5,2,1299,9844.11,30568.0
735,5,2,2951,877.68,30568.0
735,5,2,2951,3740.0,30568.0
735,5,2,2951,14458.92,30568.0
735,5,2,2951,2137.32,30568.0
735,5,2,2952,292.56,30568.0
735,5,2,2951,1390.53,30568.0
735,5,2,2952,1612.48,30568.0
735,5,2,2952,16642.28,30568.0
735,5,2,2952,3543.99,30568.0
735,5,15,479,60.0,30568.0
735,5,11,3170,71077.45,30568.0
735,5,15,479,1750.48,30568.0
735,5,15,479,60.0,30568.0
736,5,2,1530,28962.34,30568.0
736,5,2,384,9.55,30568.0
736,5,2,384,769.0,30568.0
736,5,2,384,300.58,30568.0
